,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,<START>_START,Is_cop,Éireannach_adj,é_obj,Colum_prop,",_pun",fear_noun,a_voc,rugadh_vb.past.aut,i_prep,mBaile_prop,Átha_prop,Cliath_prop,",_pun",sa_prep,bhliain_noun,1965_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,<START>_START,Téann_vb.pres,sé_sub,ar_pos,aghaidh_prep,ansin_adv,",_pun",le_prep,scéalta_noun,na_det,gcarachtar_noun,éagsúil_adj,a_voc,ríomh_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,<START>_START,Cuireann_vb.pres,an_det,t-údar_noun,``_pun,Tillie_prop,''_pun,in_prep,aithne_noun,dhúinn_prep,",_pun",agus_conj,í_obj,ag_prep,saothrú_vn,a_voc,coda_vn.fut,le_prop,striapachas_vn.fut,",_pun",agus_conj,fiú_adv,nach_par,dtógann_vb.pres,sí_sub,a_voc,hiníon_noun,óg_adj,léi_prep,ar_pos,an_par,ród_vn.fut,céanna_adv,sin_dem,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,<START>_START,Chuaigh_vb.past,an_det,leabhar_noun,seo_dem,i_adv,guíonn_det,go_comp,mór_adj,orm_prep,fhéin_adj,agus_sconj,do_pos,'éirigh_vb.past,leis_prep,an_det,údar_noun,a_voc,scéal_noun,a_voc,shá_vn.fut,isteach_adv,go_comp,smior_noun,na_det,gcnámh_noun,ionam_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,<START>_START,Bhí_be.past,fear_adj,amháin_adv,lena_prep,bhean_noun,chéile_noun,",_pun",a_voc,gruaig_for,fhada_adj,bhán_prep,le_prep,bláth_sub,socruithe_noun,sa_prep,chluas_noun,",_pun",ba_cop,'fhéidir_noun,cúpla_noun,roe_prep,níos_adj,mó_pos,ar_pos,a_voc,héadan_vn.fut,ón_prep,gcéad_adj,uair_sconj,a_voc,chuala_vb.past,siad_sub,ceol_noun,ón_prep,gCeanadach_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,<START>_START,Thacaigh_vb.past,na_par,mná_noun,ar_pos,stáitse_noun,",_pun",iad_obj,gléasta_prep,i_prep,gcultacha_prop,foirmeálta_pun,dubha_prop,",_pun",beirt_num,dheirfiúracha_pun,agus_conj,Mrs_prop,Robinson_prop,",_pun",comhscríbhneoir_END,liricí_prep,Leonard_prop,ag_prep,tacú_noun,go_par,tréan_adj,",_pun",deacracht_noun,acu_prep,gáire_noun,a_voc,cheilt_noun,tar_vb.ord.syn,éis_prep,bualadh_vn,bos_prep,agus_conj,an_det,spraoi_noun,ón_prep,slua_noun,;_pun,thug_vb.past,Leonard_prop,aitheantas_sub,don_prep,bhfoireann_noun,go_par,léir_adj,",_pun",gníomh_noun,daonna_for,an_par,amhránaí_vn.fut,aosta_vn.fut,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,
16,<START>_START,Polaiteoir_be.pres,ab_cop,ea_obj,Angelo_prop,Vassallo_prop,",_pun",a_voc,bhí_be.past,tofa_sub,don_prep,dara_adj,téarma_noun,níos_adj,túisce_prep,i_prep,mbliana_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,<START>_START,Ba_cop,'_prop,é_obj,sin_dem,an_par,polasaí_noun,a_voc,tharraing_vb.past,a_voc,bhás_det,",_pun",dar_prep,lena_prep,lán_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,<START>_START,Ba_cop,dhuine_noun,den_prep,chineál_noun,sin_dem,é_obj,Vassallo_prop,",_pun",agus_sconj,maraíodh_for,é_obj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,<START>_START,Neartaíodh_prep,an_det,dóchas_noun,sin_dem,níos_adj,túisce_pun,sa_prep,Samhradh_prop,nuair_sconj,a_voc,gabhadh_for,nach_comp,mór_prop,ceithre_num,chéad_adj,ball_noun,do_pos,'_prop,eagraíocht_noun,eile_adj,",_pun",an_det,'Ndrangheta_noun,",_pun",a_voc,bhíonn_be.hab,ag_prep,feidhmiú_noun,i_prep,gcúige_noun,Calabria_prop,",_pun",agus_sconj,ceapadh_vb.past.aut,go_comp,mba_cop,bhuille_noun,throm_adj,é_obj,sin_dem,do_pos,cheann_noun,de_prep,na_par,ceithre_num,eagraíocht_noun,mhóra_END,choiriúla_for,san_dem,Iodáil_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,<START>_START,Tá_be.pres,an_par,pobal_noun,amhrasach_sub,go_comp,maith_adj,faoin_prep,méid_noun,sin_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,<START>_START,Chomh_adv,fada_adj,siar_adj,leis_prep,na_det,1820dí_prop,",_pun",bhí_be.past,'cumann_det,cabhrach_noun,'_pun,bunaithe_adj,i_prep,réigiún_noun,lár_noun,na_par,Sicile_prop,",_pun",ar_pos,thug_vb.past,a_voc,bhunaitheoirí_noun,an_par,Sacra_prop,Unione_prop,air_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,<START>_START,Tháinig_vb.past,siad_sub,chun_prep,cinn_noun,go_par,háirithe_adj,sa_prep,tSicil_prop,tar_vb.ord.syn,éis_prep,deireadh_vb.pasthab,bheith_vn,curtha_adj,leis_prep,an_det,bhfeodachas_noun,ann_prep,",_pun",rud_prep,a_voc,tharta_vn.fut,in_eng,1812_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,<START>_START,Gan_prep,mórán_qual,achair_noun,",_pun",facthas_vb.past.aut,don_prep,phobal_noun,gurbh_cop,fhearrde_noun,iad_obj,bheith_vn,cuiditheach_adv,leis_prep,na_par,dreamanna_sub,seo_dem,",_pun",mar_sconj,nach_comp,raibh_be.sub,na_par,húdaráis_noun,áitiúla_END,in_eng,ann_prep,an_det,chosaint_noun,ba_cop,ghá_noun,a_voc,chur_vn,ar_pos,fail_vn,dóibh_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,<START>_START,Do_prep,'fhág_vb.past,sin_dem,go_par,raibh_be.sub,cairde_sub,sa_prep,chúirt_noun,acu_prep,",_pun",agus_conj,ba_cop,dheacair_adj,an_det,dlí_noun,a_voc,chur_vn,orthu_prep,go_par,héifeachtach_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,<START>_START,I_prep,ndiaidh_noun,an_par,Dara_prop,Chogaidh_prop,",_pun",sna_prep,1940idí_noun,",_pun",bhi_for,saol_noun,polaitiúil_adj,na_par,hlodáile_prep,corraithe_prop,go_par,maith_adj,",_pun",agus_conj,rialtas_noun,i_prep,ndiaidh_prep,rialtais_END,ag_pos,teacht_vn,is_sconj,ag_pos,imeacht_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,<START>_START,Taca_noun,an_det,ama_noun,chéanna_adj,",_pun",bhi_for,breithimh_prep,sa_prep,tuaisceart_noun,ag_prep,tosú_vn,ar_prep,iarracht_noun,le_prep,breabaireacht_prep,pholaitiúil_END,ag_prep,lucht_noun,gnó_noun,a_voc,thabhairt_vn,chun_prep,solais_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,<START>_START,(_pun,Tá_be.pres,Silvio_prop,Berlusconi_prop,",_pun",an_par,príomhaire_prop,reatha_END,",_pun",fós_adv,ag_pos,iarraidh_vn,buntáiste_pun,a_voc,bhaint_vn,as_eng,a_voc,stádas_det,chun_prep,stop_vb.past,a_voc,chur_vn,le_prep,taighde_noun,agus_sconj,cúisimh_det,ina_prep,choinne_noun,féin_adj,maidir_prep,le_prep,caimiléireacht_noun,._pun,)_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,<START>_START,Dhá_num,mhí_noun,ina_prep,dhiaidh_prep,sin_dem,",_pun",maraíodh_for,breitheamh_noun,eile_qual,",_pun",cara_noun,le_prep,Falcone_prop,",_pun",Paolo_prop,Borsellino_prop,",_pun",agus_conj,cúigear_num,póilíní_noun,le_prep,carrbhuama_noun,i_prep,Palermo_prop,féin_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,<START>_START,Fadhb_noun,Luimnigh_prop,iad_obj,",_pun",ar_prep,bhealach_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,<START>_START,Deineann_prep,foinsí_noun,éagsúla_adj,meastacháin_pun,an-difriúla_END,ar_par,láimhdeachas_pun,airgid_noun,na_par,mbuíonta_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,<START>_START,Is_cop,é_obj,a_voc,shamhlaíonn_vn.fut,an_det,pobal_noun,leis_prep,na_par,dreamanna_sub,seo_dem,",_pun",robáil_det,",_pun",drugaí_prep,agus_sconj,ba_cop,'fhéidir_noun,striapachas_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,<START>_START,Ach_conj,tá_be.pres,na_par,buíonta_prop,sáite_sub,i_prep,ngnóthaí_pun,eile_qual,",_pun",gnóthaí_noun,a_voc,mbeadh_be.con,cosúlacht_noun,neamhdhíobhálach_vn,go_cop,maith_adj,orthu_prep,:_pun,comhlachtaí_det,iompair_prep,",_pun",an_det,tionscal_noun,tógála_prep,",_pun",tionscal_noun,na_par,n-éadaí_prop,",_pun",an_det,turasóireacht_noun,agus_conj,-_pun,i_prep,gcás_noun,an_par,Camorra_prop,agus_sconj,an_det,'Ndrangheta_noun,go_comp,háirithe_adj,-_pun,déileáil_vn,le_prep,dramhaíol_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,<START>_START,Tá_be.pres,siad_sub,rannpháirteach_vn.fut,i_adv,sracaireacht_vn.fut,agus_conj,i_prep,dtionscal_noun,onnmhairiú_pun,is_cop,allmhairiú_noun,na_det,n-arm_prop,chomh_adv,maith_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,<START>_START,Agus_conj,táid_be.pres.syn,ann_prep,a_voc,deir_vb.pres,go_par,bhfuil_be.pres,cuid_noun,acu_prep,-_pun,an_par,Cosa_prop,Nostra_prop,(_pun,go_par,follasach_prep,)_pun,agus_sconj,an_det,'Ndrangheta_noun,go_comp,háirithe_adj,-_pun,ag_pos,feidhmiú_prop,go_comp,forleathan_sub,thar_prep,lear_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,<START>_START,Is_cop,éasca_adj,dóibh_prep,a_voc,thuilleadh_noun,a_voc,earcú_vn.fut,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,<START>_START,Scéalta_prop,bleachtaireachta_prep,suite_sub,in_eng,Éirinn_prop,sa_prep,7ú_noun,haois_END,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,<START>_START,Ní_noun,nóisean_vn.fut,de_prep,mo_pos,chuidse_qual,atá_be.pres,anseo_adv,mar_sconj,bhunús_noun,le_prep,sraith_noun,nua_adj,coiriúlachta_prep,",_pun",ach_conj,cur_vn,síos_adv,ar_pos,scéalta_noun,Sister_prop,Fidelma_prop,",_pun",a_voc,bhfuil_be.pres,na_det,milliúin_prep,á_prep,léamh_vn,ar_prep,fud_noun,an_det,domhain_noun,le_prep,blianta_noun,anuas_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,<START>_START,'Rug_be.pres,sé_sub,greim_noun,níos_adj,doichte_prep,ar_rel,dhorn_qual,a_voc,chlaidhimh_vn.fut,le_prop,láimh_sub,amháin_num,agus_sconj,choimeád_noun,sé_cop,an_par,lóchrann_vn.fut,in_eng,airde_noun,leis_prep,an_par,láimh_sub,eile_qual,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,<START>_START,Sliocht_prep,atá_be.pres,ansin_adv,ó_prep,ghearrscéal_noun,dar_prep,teideal_noun,Scréach_prop,ón_prep,Tuama_prop,",_pun",a_voc,do_pos,'aistrigh_vb.past,an_par,Dr._prop,Gearóid_prop,Ó_int,Laoi_prop,ó_prep,Bhéarla_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,<START>_START,Tógadh_vb.ord,i_adv,Sasana_prop,é_obj,:_pun,ba_cop,Éireannach_adj,é_obj,a_voc,athair_noun,agus_conj,de_prep,bhunadh_vn,Sasanach_adj,agus_sconj,Briotánach_prop,araon_adv,a_voc,mháthair_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,<START>_START,Bhí_be.past,cuireadh_vb.ord,agam_prep,labhairt_vn,leo_prep,faoin_prep,gceist_noun,seo_dem,",_pun",``_pun,Fidelma_prop,agus_sconj,an_det,Ghaeilge_prop,''_prop,;_pun,ach_conj,de_prep,réir_prep,mar_sconj,a_voc,bhí_be.past,taighde_noun,á_prep,dhéanamh_vn,agam_prep,roimh_prep,ré_noun,",_pun",ba_cop,léir_adj,dom_prep,go_prep,raibh_be.sub,ceisteanna_noun,níos_adj,leithne_prep,le_prep,cur_vn,freisin_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,<START>_START,Níl_be.pres,san_dem,alt_noun,seo_dem,agam_prep,ach_conj,screamh_prop,an_det,scéil_noun,",_pun",áfach_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,<START>_START,Dá_sconj,bharr_noun,sin_dem,",_pun",níl_be.pres,aon_adv,réasúnaíocht_qual,laistiar_adv,do_pos,'aistriúchán_for,ó_prep,Bhéarla_prop,go_comp,Gaeilge_prop,",_pun",dar_prep,le_prep,Caoilfhionn_prop,Nic_prop,Pháidín_prop,",_pun",stiúrthóir_END,an_det,fhoilsitheora_prop,Cois_prop,Life_eng,:_pun,``_pun,Is_cop,fearr_adj,le_prep,léitheoirí_noun,an_det,bhunteanga_noun,",_pun",má_sconj,tá_be.pres,sí_sub,acu_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,<START>_START,``_pun,Ni_neg,bheinnse_vn.fut,ag_pos,iarraidh_vn,an_par,doras_noun,a_voc,oscailt_adj,ar_pos,fad_noun,",_pun",ach_conj,ba_cop,chóir_noun,go_comp,mbeadh_be.con,solúbthacht_vn.fut,ann_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,<START>_START,Le_prep,linn_prep,an_det,Ghorta_prop,Mhóir_prop,atá_be.pres,na_det,scéalta_noun,suite_prep,",_pun",tráth_noun,a_voc,raibh_be.sub,Gaeilge_prop,mar_sconj,theanga_noun,labhartha_adj,ag_pos,na_det,carachtair_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,<START>_START,Ceann_noun,acu_prep,ná_conj,leabhair_noun,do_par,dhéagóirí_adj,",_pun",atá_be.pres,tearc_eng,a_voc,ndóthain_noun,i_prep,nGaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,<START>_START,``_pun,Is_cop,obair_vn,chruthaíoch_for,é_obj,an_par,t-aistriúchán_noun,freisin_adv,",_pun",''_prop,a_voc,deir_vb.pres,Seosamh_prop,Ó_int,Murchú_prop,",_pun",Eagarthóir_noun,Sinsearach_prop,leis_prep,an_det,nGúm_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,<START>_START,Nuair_sconj,a_voc,bunaíodh_vb.past.aut,an_par,comhlacht_for,stáit_noun,sa_prep,bhliain_noun,1925_num,",_pun",bhí_be.past,soláthar_sub,do_pos,dhaoine_noun,fásta_adj,mar_prep,chúram_noun,air_prep,freisin_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,<START>_START,Tá_be.pres,na_det,mílte_noun,leabhar_noun,á_prep,bhfoilsiú_noun,i_prep,mBéarla_prop,nach_comp,léifeá_vb.con.syn,riamh_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,<START>_START,Iarradh_vb.ord,ar_rel,Mhac_prop,Lochlainn_prop,sleachta_noun,as_prep,dhá_num,cheann_noun,do_prep,'úrscéalta_noun,Peter_prop,Tremayne_prop,",_pun",The_eng,Leper_prop,'s_cop,Bell_prop,agus_sconj,The_eng,Haunted_prop,Abbot_prop,",_pun",a_voc,aistriú_vn,beagán_noun,blianta_noun,ó_prep,shin_dem,",_pun",tráth_noun,a_voc,raibh_be.sub,fiosrú_vn,á_pos,dhéanamh_vn,faoi_prep,leaganacha_prop,Gaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,<START>_START,Mar_sconj,mhalairt_noun,shimplithe_vn.fut,",_pun",is_eng,éard_noun,a_voc,mhol_vb.past,sé_num,ná_conj,:_pun,'Is_prep,mise_sub,Eadulf_prop,as_eng,Seaxmund_prop,'s_cop,Ham_prop,agus_conj,bhí_be.past,mé_obj,i_prep,mo_pos,bhreitheamh_noun,san_prep,áit_noun,sin_dem,sula_prep,ndearnadh_vb.past.aut,manach_noun,díom_prep,",_pun",díreach_adj,mar_sconj,a_voc,bhí_be.past,mo_pos,'aithreacha_for,romham_vn.fut,._pun,'_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,<START>_START,Deir_vb.pres,Máire_prop,Nic_prop,Mhaoláin_prop,gurbh_cop,amhlaidh_adv,a_voc,bhí_be.past,i_prep,gcás_noun,Harry_prop,Potter_prop,agus_sconj,an_det,Órchloch_prop,",_pun",a_voc,bhí_be.past,aistrithe_sub,aici_prep,go_comp,Gaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,<START>_START,Choimisiúnaigh_prep,New_prop,Island_prop,na_det,leabhair_noun,ar_prep,dtús_noun,mar_prep,ábhar_noun,léitheoireachta_adj,do_prep,dhaoine_noun,fásta_adj,a_voc,raibh_be.sub,deacrachtaí_sub,acu_prep,léamh_vn,i_prep,mBéarla_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,<START>_START,Bhí_be.past,New_prop,Island_prop,agus_sconj,GOGG_prop,araon_adv,sásta_adj,go_par,maith_adj,leis_prep,an_det,tionscnamh_noun,agus_conj,tá_be.pres,na_det,scéalta_noun,le_prep,fail_vn,anois_adv,mar_sconj,chlosleabhair_cop,Ghaeilge_prop,freisin_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
