,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,<START>_START,Chuir_vb.past,'Fear_sub,na_par,Tuaithe_prop,'_prop,ina_prep,choinne_noun,sin_dem,go_par,léir_adj,agus_conj,mhaígh_vb.past,sé_sub,-_pun,mar_noun,a_voc,dhéanfadh_vb.con,an_det,Corcorach_prop,in_prep,Humanitas_prop,ar_rel,ball_noun,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,<START>_START,Is_cop,é_obj,pointe_noun,a_voc,bhaineann_vb.pres,Ó_prop,Conchubhair_prop,as_prep,an_det,aighneas_noun,seo_dem,gur_cop,mór_adj,an_det,trua_noun,nár_comp,tapaíodh_vb.pres,deis_noun,na_det,hargóna_noun,nó_conj,nár_comp,glacadh_vb.past.aut,léi_prep,mar_conj,chuid_noun,de_prep,dhioscúrsa_noun,na_par,hAthbheochana_prop,feasta_adj,:_pun,``_pun,Níor_neg,ghlac_vb.past,aon_qual,duine_noun,seachas_adv,'Fear_noun,na_par,Tuaithe_prop,'_prop,leis_prep,an_det,dúshlán_noun,a_rel,chruthaigh_vb.past,'Fear_sub,na_par,Cathrach_prop,'_prop,",_pun",agus_conj,níor_neg,glacadh_vb.past.aut,leis_prep,an_det,díospóireacht_prop,mar_conj,chuid_noun,de_prep,chanóin_adj,na_par,hAthbheochana_prop,ar_rel,chúiseanna_noun,nach_comp,eol_noun,nó_conj,nach_cop,léir_adj,dúinn_prep,inniu_adv,._pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,
13,<START>_START,Ní_neg,phléifear_vb.sub,stair_noun,Athbheochan_prop,na_par,Gaeilge_prop,feasta_adj,gan_prep,ionad_noun,seasta_adj,sa_prep,díospóireacht_prop,a_eng,bheith_vn,ag_prep,Fin_prop,de_prep,Siècle_prop,na_par,Gaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,<START>_START,Is_cop,Éireannach_adj,é_obj,Colum_prop,",_pun",fear_noun,a_voc,rugadh_vb.past.aut,i_prep,mBaile_prop,Átha_prop,Cliath_prop,",_pun",sa_prep,bhliain_noun,1965_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,<START>_START,Téann_vb.pres,sé_sub,ar_pos,aghaidh_noun,ansin_adv,",_pun",le_prep,scéalta_noun,na_det,gcarachtar_noun,éagsúil_adj,a_rel,ríomh_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,<START>_START,Cuireann_vb.pres,an_det,t-údar_noun,``_pun,Tillie_prop,''_pun,in_prep,aithne_noun,dhúinn_prep,",_pun",agus_conj,í_obj,ag_prep,saothrú_vn,a_rel,coda_vn,le_prep,striapachas_noun,",_pun",agus_conj,fiú_adv,nach_comp,dtógann_vb.pres,sí_sub,a_rel,hiníon_noun,óg_adj,léi_prep,ar_prep,an_det,ród_noun,céanna_adj,sin_dem,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,<START>_START,Chuaigh_vb.past,an_det,leabhar_noun,seo_dem,i_prep,guíonn_noun,go_par,mór_adj,orm_prep,fhéin_adj,agus_conj,do_pos,'éirigh_vb.past,leis_prep,an_det,údar_noun,a_rel,scéal_noun,a_rel,shá_vn,isteach_adv,go_comp,smior_noun,na_det,gcnámh_noun,ionam_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,<START>_START,De_prep,réir_prep,na_det,bhfógraí_noun,bhí_vb.past,Cohen_prop,chun_prep,tosnú_noun,ar_prep,a_pos,hocht_num,a_rel,chlog_noun,ach_conj,cinnte_adj,bheadh_vb.con,an_det,réalt_noun,déanach_adj,",_pun",bhí_vb.past,fuílleach_noun,ama_noun,ag_prep,an_det,slua_noun,siúl_vn,timpeall_adv,san_dem,fhearthainn_prep,Éireannach_noun,éadrom_noun,chun_prep,casadh_vb.ord,le_prep,cairde_noun,gan_prep,choinne_noun,nó_conj,seasamh_vn,sna_prep,scuainí_noun,chun_prep,pláta_noun,pasta_prep,",_pun",pónairí_noun,nó_conj,paella_noun,a_voc,ordú_vn,le_prep,fíon_noun,na_par,Fraince_prop,ó_prep,na_det,seastáin_noun,",_pun",na_det,blasanna_noun,agus_noun,na_det,torainn_noun,difriúla_noun,ag_prep,mealladh_noun,na_det,ndaoine_noun,a_voc,bhí_vb.past,ag_prep,spaisteoireacht_noun,i_prep,lár_noun,laethanta_noun,saoire_noun,an_det,tsamhraidh_noun,",_pun",an_det,lá_noun,fós_adv,ina_prep,lá_noun,agus_noun,foirgnimh_vb.ord,Lisadell_prop,ina_prep,seasamh_vn,go_cop,lách_adj,sa_prep,chúlra_noun,._pun,<END>_END
20,<START>_START,Bhí_vb.past,fear_noun,amháin_adv,lena_prep,bhean_noun,chéile_noun,",_pun",a_rel,gruaig_vn,fhada_adj,bhán_noun,le_prep,bláth_noun,socruithe_noun,sa_prep,chluas_noun,",_pun",ba_cop,'fhéidir_noun,cúpla_noun,roe_noun,níos_adj,mó_adj,ar_prep,a_rel,héadan_vn,ón_prep,gcéad_adj,uair_noun,a_voc,chuala_vb.past,siad_sub,ceol_noun,ón_prep,gCeanadach_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,<START>_START,Thacaigh_vb.past,na_det,mná_noun,ar_rel,stáitse_noun,",_pun",iad_obj,gléasta_adj,i_prep,gcultacha_noun,foirmeálta_prep,dubha_prop,",_pun",beirt_num,dheirfiúracha_pun,agus_sconj,Mrs_prop,Robinson_prop,",_pun",comhscríbhneoir_END,liricí_noun,Leonard_prop,ag_prep,tacú_vn,go_par,tréan_adj,",_pun",deacracht_noun,acu_prep,gáire_noun,a_rel,cheilt_noun,tar_vb.ord.syn,éis_prep,bualadh_vn,bos_noun,agus_conj,an_det,spraoi_noun,ón_prep,slua_noun,;_pun,thug_vb.past,Leonard_prop,aitheantas_noun,don_prep,bhfoireann_noun,go_par,léir_adj,",_pun",gníomh_noun,daonna_adj,an_det,amhránaí_noun,aosta_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,<START>_START,Polaiteoir_vb.pres,ab_cop,ea_obj,Angelo_prop,Vassallo_prop,",_pun",a_voc,bhí_vb.past,tofa_sub,don_prep,dara_adj,téarma_noun,níos_adj,túisce_noun,i_prep,mbliana_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,<START>_START,Ba_cop,'_pun,é_obj,sin_dem,an_det,polasaí_noun,a_voc,tharraing_vb.past,a_pos,bhás_noun,",_pun",dar_prep,lena_prep,lán_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,<START>_START,Ba_cop,dhuine_noun,den_prep,chineál_noun,sin_dem,é_obj,Vassallo_prop,",_pun",agus_conj,maraíodh_vb.past.aut,é_obj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,<START>_START,Neartaíodh_vb.pres,an_det,dóchas_noun,sin_dem,níos_adj,túisce_noun,sa_prep,Samhradh_prop,nuair_sconj,a_rel,gabhadh_vb.con,nach_cop,mór_adj,ceithre_num,chéad_adj,ball_noun,do_par,'_prop,eagraíocht_noun,eile_adj,",_pun",an_det,'Ndrangheta_noun,",_pun",a_voc,bhíonn_vb.preshab,ag_prep,feidhmiú_noun,i_prep,gcúige_noun,Calabria_prop,",_pun",agus_conj,ceapadh_vb.past.aut,go_comp,mba_cop,bhuille_noun,throm_adj,é_obj,sin_dem,do_prep,cheann_noun,de_prep,na_det,ceithre_num,eagraíocht_noun,mhóra_adj,choiriúla_prep,san_dem,Iodáil_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,<START>_START,Tá_vb.pres,an_det,pobal_noun,amhrasach_noun,go_par,maith_adj,faoin_prep,méid_noun,sin_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,<START>_START,Chomh_adv,fada_adj,siar_adv,leis_prep,na_det,1820dí_noun,",_pun",bhí_vb.past,'cumann_prep,cabhrach_noun,'_pun,bunaithe_adj,i_prep,réigiún_noun,lár_noun,na_par,Sicile_prop,",_pun",ar_pos,thug_vb.past,a_pos,bhunaitheoirí_noun,an_det,Sacra_prop,Unione_prop,air_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,<START>_START,Tháinig_vb.past,siad_sub,chun_prep,cinn_noun,go_par,háirithe_adj,sa_prep,tSicil_prop,tar_vb.ord.syn,éis_prep,deireadh_vb.pasthab,bheith_vn,curtha_adj,leis_prep,an_det,bhfeodachas_noun,ann_prep,",_pun",rud_noun,a_rel,tharta_vn,in_prep,1812_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,<START>_START,Gan_prep,mórán_qual,achair_noun,",_pun",facthas_vb.past.aut,don_prep,phobal_noun,gurbh_cop,fhearrde_adj,iad_obj,bheith_vn,cuiditheach_prep,leis_prep,na_det,dreamanna_noun,seo_dem,",_pun",mar_conj,nach_cop,raibh_vb.sub,na_det,húdaráis_noun,áitiúla_adj,in_prep,ann_prep,an_det,chosaint_noun,ba_cop,ghá_noun,a_rel,chur_vn,ar_prep,fail_vn,dóibh_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,<START>_START,Do_par,'fhág_vb.past,sin_dem,go_comp,raibh_vb.sub,cairde_sub,sa_prep,chúirt_noun,acu_prep,",_pun",agus_conj,ba_cop,dheacair_adj,an_det,dlí_noun,a_rel,chur_vn,orthu_prep,go_par,héifeachtach_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,<START>_START,I_prop,ndiaidh_vb.con,an_det,Dara_prop,Chogaidh_prop,",_pun",sna_prep,1940idí_noun,",_pun",bhi_vb.past,saol_noun,polaitiúil_adj,na_det,hlodáile_noun,corraithe_prop,go_par,maith_adj,",_pun",agus_conj,rialtas_noun,i_prep,ndiaidh_noun,rialtais_noun,ag_prep,teacht_vn,is_adv,ag_prep,imeacht_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,<START>_START,Taca_noun,an_det,ama_noun,chéanna_adj,",_pun",bhi_vb.past,breithimh_noun,sa_prep,tuaisceart_noun,ag_prep,tosú_vn,ar_rel,iarracht_noun,le_prep,breabaireacht_noun,pholaitiúil_adj,ag_prep,lucht_noun,gnó_noun,a_voc,thabhairt_vn,chun_prep,solais_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,<START>_START,(_pun,Tá_vb.pres,Silvio_prop,Berlusconi_prop,",_pun",an_det,príomhaire_noun,reatha_noun,",_pun",fós_adv,ag_prep,iarraidh_vn,buntáiste_noun,a_voc,bhaint_vn,as_prep,a_pos,stádas_noun,chun_prep,stop_vb.past,a_rel,chur_vn,le_prep,taighde_noun,agus_conj,cúisimh_noun,ina_prep,choinne_noun,féin_adj,maidir_prep,le_prep,caimiléireacht_noun,._pun,)_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,<START>_START,Dhá_num,mhí_noun,ina_prep,dhiaidh_prep,sin_dem,",_pun",maraíodh_vb.past.aut,breitheamh_noun,eile_adj,",_pun",cara_noun,le_prep,Falcone_prop,",_pun",Paolo_prop,Borsellino_prop,",_pun",agus_conj,cúigear_num,póilíní_noun,le_prep,carrbhuama_noun,i_prep,Palermo_prop,féin_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,<START>_START,Fadhb_noun,Luimnigh_prop,iad_obj,",_pun",ar_rel,bhealach_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,<START>_START,Deineann_cop,foinsí_noun,éagsúla_adj,meastacháin_prep,an-difriúla_noun,ar_rel,láimhdeachas_noun,airgid_noun,na_det,mbuíonta_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,<START>_START,Is_cop,é_obj,a_rel,shamhlaíonn_vb.past,an_det,pobal_noun,leis_prep,na_det,dreamanna_noun,seo_dem,",_pun",robáil_noun,",_pun",drugaí_noun,agus_conj,ba_cop,'fhéidir_noun,striapachas_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,<START>_START,Ach_conj,tá_vb.pres,na_det,buíonta_noun,sáite_adj,i_prep,ngnóthaí_noun,eile_adj,",_pun",gnóthaí_noun,a_voc,mbeadh_vb.con,cosúlacht_noun,neamhdhíobhálach_prep,go_par,maith_adj,orthu_prep,:_pun,comhlachtaí_noun,iompair_noun,",_pun",an_det,tionscal_noun,tógála_noun,",_pun",tionscal_noun,na_det,n-éadaí_noun,",_pun",an_det,turasóireacht_noun,agus_conj,-_pun,i_prep,gcás_noun,an_det,Camorra_prop,agus_conj,an_det,'Ndrangheta_noun,go_par,háirithe_adj,-_pun,déileáil_vn,le_prep,dramhaíol_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,<START>_START,Tá_vb.pres,siad_sub,rannpháirteach_prep,i_prep,sracaireacht_prop,agus_conj,i_prep,dtionscal_noun,onnmhairiú_vn,is_cop,allmhairiú_noun,na_det,n-arm_noun,chomh_adv,maith_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,<START>_START,Agus_conj,táid_vb.pres.syn,ann_prep,a_pos,deir_vb.pres,go_comp,bhfuil_vb.pres,cuid_noun,acu_prep,-_pun,an_par,Cosa_prop,Nostra_prop,(_pun,go_par,follasach_prop,)_pun,agus_conj,an_det,'Ndrangheta_noun,go_par,háirithe_adj,-_pun,ag_prep,feidhmiú_noun,go_comp,forleathan_noun,thar_prep,lear_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,<START>_START,Is_cop,éasca_adj,dóibh_prep,a_pos,thuilleadh_noun,a_rel,earcú_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,<START>_START,Scéalta_noun,bleachtaireachta_noun,suite_adj,in_prep,Éirinn_prop,sa_prep,7ú_noun,haois_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,<START>_START,Ní_neg,nóisean_vb.past,de_prep,mo_pos,chuidse_noun,atá_vb.pres,anseo_adv,mar_conj,bhunús_noun,le_prep,sraith_noun,nua_adj,coiriúlachta_noun,",_pun",ach_conj,cur_vn,síos_adv,ar_rel,scéalta_noun,Sister_prop,Fidelma_prop,",_pun",a_voc,bhfuil_vb.pres,na_det,milliúin_noun,á_prep,léamh_vn,ar_rel,fud_noun,an_det,domhain_noun,le_prep,blianta_noun,anuas_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,<START>_START,'Rug_vb.past,sé_sub,greim_noun,níos_adj,doichte_prep,ar_prep,dhorn_noun,a_rel,chlaidhimh_vn,le_prep,láimh_noun,amháin_adv,agus_conj,choimeád_noun,sé_sub,an_det,lóchrann_noun,in_prep,airde_noun,leis_prep,an_det,láimh_noun,eile_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,<START>_START,Sliocht_vb.pres,atá_vb.pres,ansin_adv,ó_prep,ghearrscéal_noun,dar_prep,teideal_noun,Scréach_prop,ón_prep,Tuama_prop,",_pun",a_rel,do_par,'aistrigh_vb.past,an_det,Dr._prop,Gearóid_prop,Ó_prop,Laoi_prop,ó_prep,Bhéarla_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,<START>_START,Tógadh_vb.ord,i_prep,Sasana_prop,é_obj,:_pun,ba_cop,Éireannach_adj,é_obj,a_rel,athair_noun,agus_conj,de_prep,bhunadh_vn,Sasanach_adj,agus_sconj,Briotánach_prop,araon_adv,a_rel,mháthair_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,<START>_START,Bhí_vb.past,cuireadh_vb.ord,agam_prep,labhairt_vn,leo_prep,faoin_prep,gceist_noun,seo_dem,",_pun",``_pun,Fidelma_prop,agus_conj,an_par,Ghaeilge_prop,''_pun,;_pun,ach_conj,de_prep,réir_prep,mar_noun,a_voc,bhí_vb.past,taighde_noun,á_prep,dhéanamh_vn,agam_prep,roimh_prep,ré_noun,",_pun",ba_cop,léir_adj,dom_prep,go_comp,raibh_vb.sub,ceisteanna_noun,níos_adj,leithne_obj,le_prep,cur_vn,freisin_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,<START>_START,Níl_vb.pres,san_dem,alt_noun,seo_dem,agam_prep,ach_conj,screamh_noun,an_det,scéil_noun,",_pun",áfach_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,<START>_START,Dá_sconj,bharr_noun,sin_dem,",_pun",níl_vb.pres,aon_qual,réasúnaíocht_noun,laistiar_adv,do_prep,'aistriúchán_noun,ó_prep,Bhéarla_prop,go_par,Gaeilge_prop,",_pun",dar_prep,le_prep,Caoilfhionn_prop,Nic_prop,Pháidín_prop,",_pun",stiúrthóir_noun,an_det,fhoilsitheora_prop,Cois_prop,Life_eng,:_pun,``_pun,Is_cop,fearr_adj,le_prep,léitheoirí_noun,an_det,bhunteanga_noun,",_pun",má_sconj,tá_vb.pres,sí_sub,acu_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,<START>_START,``_pun,Ni_neg,bheinnse_noun,ag_prep,iarraidh_vn,an_det,doras_noun,a_par,oscailt_adj,ar_prep,fad_noun,",_pun",ach_conj,ba_cop,chóir_noun,go_comp,mbeadh_vb.con,solúbthacht_sub,ann_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,<START>_START,Le_prep,linn_prep,an_det,Ghorta_prop,Mhóir_prop,atá_vb.pres,na_det,scéalta_noun,suite_adj,",_pun",tráth_noun,a_voc,raibh_vb.sub,Gaeilge_prop,mar_conj,theanga_noun,labhartha_adj,ag_prep,na_det,carachtair_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,<START>_START,Ceann_noun,acu_prep,ná_conj,leabhair_noun,do_prep,dhéagóirí_noun,",_pun",atá_vb.pres,tearc_noun,a_rel,ndóthain_noun,i_prep,nGaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
