,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
10,<START>_START,Mheas_vb.past,'Fear_sub,na_par,Cathrach_prop,'_pun,in_prep,Fáinne_prop,an_det,Lae_prop,nár_comp,Bhéarlachas_prop,",_pun",mar_sconj,a_rel,thuigtí_vb.pasthab.aut,agus_conj,a_pos,cháintí_noun,go_par,coitianta_adj,",_pun",a_rel,bhí_vb.past,ag_prep,tarlú_vn,ach_conj,forbairt_noun,riachtanach_adj,don_prep,teanga_noun,faoi_prep,anáil_noun,sheachtrach_adj,ón_prep,Eoraip_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,<START>_START,Chuir_vb.past,'Fear_sub,na_par,Tuaithe_prop,'_pun,ina_prep,choinne_noun,sin_dem,go_par,léir_adj,agus_conj,mhaígh_vb.past,sé_sub,-_pun,mar_sconj,a_rel,dhéanfadh_vb.con,an_par,Corcorach_prop,in_prep,Humanitas_prop,ar_prep,ball_noun,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,<START>_START,Is_cop,é_obj,pointe_noun,a_rel,bhaineann_vb.pres,Ó_prop,Conchubhair_prop,as_prep,an_det,aighneas_noun,seo_dem,gur_cop,mór_adj,an_det,trua_noun,nár_comp,tapaíodh_vb.past.aut,deis_noun,na_det,hargóna_noun,nó_conj,nár_comp,glacadh_vb.past.aut,léi_prep,mar_conj,chuid_noun,de_prep,dhioscúrsa_noun,na_par,hAthbheochana_prop,feasta_adj,:_pun,``_pun,Níor_neg,ghlac_vb.past,aon_adv,duine_noun,seachas_adv,'Fear_noun,na_par,Tuaithe_prop,'_pun,leis_prep,an_det,dúshlán_noun,a_rel,chruthaigh_vb.past,'Fear_noun,na_par,Cathrach_prop,'_prop,",_pun",agus_noun,níor_cop,glacadh_vb.past.aut,leis_prep,an_par,díospóireacht_prop,mar_noun,chuid_noun,de_prep,chanóin_noun,na_par,hAthbheochana_prop,ar_prep,chúiseanna_noun,nach_comp,eol_noun,nó_conj,nach_cop,léir_adj,dúinn_prep,inniu_adv,._pun,''_prop,<END>_END,,,,,,,,,,,,,,,,,,,,
13,<START>_START,Ní_neg,phléifear_vb.fut.aut,stair_noun,Athbheochan_prop,na_prop,Gaeilge_prop,feasta_adj,gan_prep,ionad_noun,seasta_adj,sa_prep,díospóireacht_prop,a_rel,bheith_vn,ag_prep,Fin_prop,de_prep,Siècle_prop,na_prop,Gaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,<START>_START,Is_cop,Éireannach_adj,é_obj,Colum_prop,",_pun",fear_noun,a_rel,rugadh_vb.past.aut,i_prep,mBaile_prop,Átha_prop,Cliath_prop,",_pun",sa_prep,bhliain_noun,1965_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,<START>_START,Caithfear_vb.fut.aut,suntas_noun,a_rel,thabhairt_vn,don_prep,chaoi_noun,a_rel,gcuireann_vb.pres,sé_sub,tús_noun,le_prep,Let_prop,The_eng,Great_prop,World_prop,Spin_prop,",_pun",le_prep,cur_vn,síos_adv,ar_prep,eachtra_noun,Philippe_prop,Petit_prop,sa_prep,bhliain_noun,1974_num,nuair_sconj,a_rel,shiúil_vb.past,an_det,téadchleasaí_noun,sin_dem,trasna_prep,",_pun",ar_prep,théad_noun,rite_prop,",_pun",ó_prep,cheann_noun,amháin_adv,de_prep,thúir_noun,an_par,World_prop,Trade_prop,Centre_prop,go_par,dtí_noun,an_det,ceann_noun,eile_qual,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,<START>_START,Téann_vb.pres,sé_sub,ar_prep,aghaidh_noun,ansin_adv,",_pun",le_prep,scéalta_noun,na_det,gcarachtar_noun,éagsúil_adj,a_pos,ríomh_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,<START>_START,Cuireann_vb.pres,an_det,t-údar_noun,``_pun,Tillie_prop,''_pun,in_prep,aithne_noun,dhúinn_prep,",_pun",agus_conj,í_obj,ag_prep,saothrú_vn,a_pos,coda_noun,le_prep,striapachas_noun,",_pun",agus_conj,fiú_adv,nach_cop,dtógann_vb.pres,sí_sub,a_pos,hiníon_noun,óg_adj,léi_prep,ar_prep,an_det,ród_noun,céanna_adv,sin_dem,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,<START>_START,Chuaigh_vb.past,an_det,leabhar_noun,seo_dem,i_prep,guíonn_noun,go_par,mór_adj,orm_prep,fhéin_adj,agus_conj,do_par,'éirigh_vb.past,leis_prep,an_det,údar_noun,a_pos,scéal_noun,a_pos,shá_noun,isteach_adv,go_comp,smior_adv,na_det,gcnámh_noun,ionam_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,<START>_START,De_prep,réir_prep,na_det,bhfógraí_noun,bhí_vb.past,Cohen_prop,chun_prep,tosnú_noun,ar_prep,a_pos,hocht_num,a_pos,chlog_noun,ach_conj,cinnte_adj,bheadh_vb.con,an_det,réalt_noun,déanach_adj,",_pun",bhí_vb.past,fuílleach_noun,ama_noun,ag_prep,an_det,slua_noun,siúl_vn,timpeall_adv,san_dem,fhearthainn_noun,Éireannach_noun,éadrom_noun,chun_prep,casadh_vb.ord,le_prep,cairde_noun,gan_prep,choinne_noun,nó_conj,seasamh_vn,sna_prep,scuainí_noun,chun_prep,pláta_noun,pasta_prop,",_pun",pónairí_noun,nó_conj,paella_noun,a_rel,ordú_vn,le_prep,fíon_noun,na_par,Fraince_prop,ó_prep,na_noun,seastáin_noun,",_pun",na_noun,blasanna_noun,agus_noun,na_noun,torainn_noun,difriúla_noun,ag_prep,mealladh_noun,na_noun,ndaoine_noun,a_rel,bhí_vb.past,ag_prep,spaisteoireacht_noun,i_prep,lár_noun,laethanta_noun,saoire_noun,an_det,tsamhraidh_noun,",_pun",an_det,lá_noun,fós_adv,ina_prep,lá_noun,agus_noun,foirgnimh_vb.inf,Lisadell_prop,ina_prep,seasamh_vn,go_par,lách_adj,sa_prep,chúlra_noun,._pun,<END>_END
20,<START>_START,Bhí_vb.past,fear_noun,amháin_adv,lena_prep,bhean_noun,chéile_noun,",_pun",a_pos,gruaig_noun,fhada_adj,bhán_noun,le_prep,bláth_noun,socruithe_prop,sa_prep,chluas_noun,",_pun",ba_cop,'fhéidir_noun,cúpla_noun,roe_adj,níos_adj,mó_adj,ar_prep,a_pos,héadan_noun,ón_prep,gcéad_adj,uair_noun,a_rel,chuala_vb.past,siad_sub,ceol_noun,ón_prep,gCeanadach_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,<START>_START,Thacaigh_vb.past,na_det,mná_noun,ar_prep,stáitse_noun,",_pun",iad_obj,gléasta_adj,i_prep,gcultacha_noun,foirmeálta_adj,dubha_adj,",_pun",beirt_num,dheirfiúracha_noun,agus_sconj,Mrs_prop,Robinson_prop,",_pun",comhscríbhneoir_noun,liricí_noun,Leonard_prop,ag_prep,tacú_noun,go_par,tréan_adj,",_pun",deacracht_noun,acu_prep,gáire_noun,a_par,cheilt_noun,tar_vb.ord.syn,éis_prep,bualadh_vn,bos_noun,agus_noun,an_det,spraoi_noun,ón_prep,slua_noun,;_pun,thug_vb.past,Leonard_prop,aitheantas_noun,don_prep,bhfoireann_noun,go_par,léir_adj,",_pun",gníomh_noun,daonna_adj,an_noun,amhránaí_adj,aosta_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,<START>_START,Polaiteoir_noun,ab_cop,ea_obj,Angelo_prop,Vassallo_prop,",_pun",a_rel,bhí_vb.past,tofa_sub,don_prep,dara_adj,téarma_noun,níos_adj,túisce_noun,i_prep,mbliana_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,<START>_START,Ba_cop,'_pun,é_obj,sin_dem,an_det,polasaí_noun,a_rel,tharraing_vb.past,a_pos,bhás_noun,",_pun",dar_prep,lena_prep,lán_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,<START>_START,Ba_cop,dhuine_noun,den_prep,chineál_noun,sin_dem,é_obj,Vassallo_prop,",_pun",agus_conj,maraíodh_vb.past.aut,é_obj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,<START>_START,Neartaíodh_vb.past.aut,an_det,dóchas_noun,sin_dem,níos_adj,túisce_noun,sa_prep,Samhradh_prop,nuair_sconj,a_rel,gabhadh_vb.past.aut,nach_cop,mór_adj,ceithre_num,chéad_adj,ball_noun,do_prep,'_pun,eagraíocht_noun,eile_adj,",_pun",an_det,'Ndrangheta_noun,",_pun",a_rel,bhíonn_vb.preshab,ag_prep,feidhmiú_noun,i_prep,gcúige_noun,Calabria_prop,",_pun",agus_noun,ceapadh_vb.past.aut,go_cop,mba_cop,bhuille_noun,throm_vb.past,é_obj,sin_dem,do_prep,cheann_noun,de_prep,na_noun,ceithre_num,eagraíocht_noun,mhóra_adj,choiriúla_noun,san_dem,Iodáil_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,<START>_START,Tá_vb.pres,an_det,pobal_noun,amhrasach_noun,go_par,maith_adj,faoin_prep,méid_noun,sin_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,<START>_START,Chomh_adv,fada_adj,siar_adj,leis_prep,na_det,1820dí_noun,",_pun",bhí_vb.past,'cumann_noun,cabhrach_noun,'_pun,bunaithe_adj,i_prep,réigiún_noun,lár_noun,na_par,Sicile_prop,",_pun",ar_rel,thug_vb.past,a_pos,bhunaitheoirí_noun,an_par,Sacra_prop,Unione_prop,air_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,<START>_START,Tháinig_vb.past,siad_sub,chun_prep,cinn_noun,go_par,háirithe_adj,sa_prep,tSicil_prop,tar_vb.ord.syn,éis_prep,deireadh_vb.pasthab,bheith_vn,curtha_adj,leis_prep,an_det,bhfeodachas_noun,ann_prep,",_pun",rud_noun,a_rel,tharta_vb.past,in_prep,1812_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,<START>_START,Gan_prep,mórán_qual,achair_noun,",_pun",facthas_vb.past.aut,don_prep,phobal_noun,gurbh_cop,fhearrde_noun,iad_obj,bheith_vn,cuiditheach_adj,leis_prep,na_det,dreamanna_prop,seo_dem,",_pun",mar_sconj,nach_comp,raibh_vb.sub,na_det,húdaráis_noun,áitiúla_adj,in_prep,ann_prep,an_det,chosaint_noun,ba_cop,ghá_noun,a_rel,chur_vn,ar_prep,fail_vn,dóibh_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,<START>_START,Do_par,'fhág_vb.past,sin_dem,go_comp,raibh_vb.sub,cairde_sub,sa_prep,chúirt_noun,acu_prep,",_pun",agus_conj,ba_cop,dheacair_adj,an_det,dlí_noun,a_rel,chur_vn,orthu_prep,go_par,héifeachtach_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,<START>_START,I_prop,ndiaidh_noun,an_par,Dara_prop,Chogaidh_prop,",_pun",sna_prep,1940idí_noun,",_pun",bhi_vb.past,saol_noun,polaitiúil_adj,na_det,hlodáile_noun,corraithe_prop,go_par,maith_adj,",_pun",agus_conj,rialtas_noun,i_prep,ndiaidh_vb.con,rialtais_noun,ag_prep,teacht_vn,is_adj,ag_prep,imeacht_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,<START>_START,Taca_noun,an_det,ama_noun,chéanna_adj,",_pun",bhi_vb.past,breithimh_noun,sa_prep,tuaisceart_noun,ag_prep,tosú_vn,ar_prep,iarracht_noun,le_prep,breabaireacht_noun,pholaitiúil_adj,ag_prep,lucht_noun,gnó_noun,a_rel,thabhairt_vn,chun_prep,solais_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,<START>_START,(_pun,Tá_vb.pres,Silvio_prop,Berlusconi_prop,",_pun",an_det,príomhaire_noun,reatha_prop,",_pun",fós_adv,ag_prep,iarraidh_vn,buntáiste_noun,a_rel,bhaint_vn,as_prep,a_pos,stádas_noun,chun_prep,stop_vb.past,a_rel,chur_vn,le_prep,taighde_noun,agus_noun,cúisimh_noun,ina_prep,choinne_noun,féin_adj,maidir_prep,le_prep,caimiléireacht_noun,._pun,)_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,<START>_START,Dhá_num,mhí_noun,ina_prep,dhiaidh_prep,sin_dem,",_pun",maraíodh_vb.past.aut,breitheamh_noun,eile_adj,",_pun",cara_noun,le_prep,Falcone_prop,",_pun",Paolo_prop,Borsellino_prop,",_pun",agus_sconj,cúigear_num,póilíní_noun,le_prep,carrbhuama_noun,i_prep,Palermo_prop,féin_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,<START>_START,A_pos,mhalairt_noun,ar_prep,fad_noun,:_pun,thuigeadar_vb.past.syn,gurbh_cop,ann_prep,dóibh_prep,",_pun",agus_conj,go_comp,raibh_vb.sub,neart_noun,acu_prep,ina_prep,gcearna_noun,éagsúla_adj,den_prep,tír_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,<START>_START,Fadhb_noun,Luimnigh_prop,iad_obj,",_pun",ar_prep,bhealach_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,<START>_START,Deineann_vb.pres,foinsí_sub,éagsúla_adj,meastacháin_noun,an-difriúla_noun,ar_prep,láimhdeachas_noun,airgid_noun,na_det,mbuíonta_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,<START>_START,Is_cop,é_obj,a_rel,shamhlaíonn_vb.pres,an_det,pobal_noun,leis_prep,na_det,dreamanna_noun,seo_dem,",_pun",robáil_noun,",_pun",drugaí_noun,agus_conj,ba_cop,'fhéidir_noun,striapachas_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,<START>_START,Ach_conj,tá_vb.pres,na_det,buíonta_noun,sáite_prop,i_prep,ngnóthaí_noun,eile_adj,",_pun",gnóthaí_noun,a_rel,mbeadh_vb.con,cosúlacht_sub,neamhdhíobhálach_adj,go_par,maith_adj,orthu_prep,:_pun,comhlachtaí_noun,iompair_vb.past,",_pun",an_det,tionscal_noun,tógála_noun,",_pun",tionscal_noun,na_noun,n-éadaí_noun,",_pun",an_det,turasóireacht_noun,agus_sconj,-_pun,i_prep,gcás_noun,an_par,Camorra_prop,agus_noun,an_det,'Ndrangheta_noun,go_par,háirithe_adj,-_pun,déileáil_vn,le_prep,dramhaíol_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,<START>_START,Tá_vb.pres,siad_sub,rannpháirteach_adj,i_prep,sracaireacht_noun,agus_conj,i_prep,dtionscal_noun,onnmhairiú_vn,is_cop,allmhairiú_noun,na_det,n-arm_prop,chomh_adv,maith_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,<START>_START,Agus_conj,táid_vb.pres.syn,ann_prep,a_rel,deir_vb.pres,go_comp,bhfuil_vb.pres,cuid_noun,acu_prep,-_pun,an_par,Cosa_prop,Nostra_prop,(_pun,go_comp,follasach_noun,)_pun,agus_conj,an_det,'Ndrangheta_noun,go_par,háirithe_adj,-_pun,ag_prep,feidhmiú_noun,go_comp,forleathan_noun,thar_prep,lear_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,<START>_START,Is_cop,éasca_adj,dóibh_prep,a_pos,thuilleadh_noun,a_pos,earcú_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,<START>_START,Scéalta_noun,bleachtaireachta_noun,suite_adj,in_prep,Éirinn_prop,sa_prep,7ú_noun,haois_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,<START>_START,Ní_neg,nóisean_noun,de_prep,mo_pos,chuidse_noun,atá_vb.pres,anseo_adv,mar_conj,bhunús_noun,le_prep,sraith_noun,nua_adj,coiriúlachta_noun,",_pun",ach_conj,cur_vn,síos_adv,ar_prep,scéalta_noun,Sister_prop,Fidelma_prop,",_pun",a_rel,bhfuil_vb.pres,na_det,milliúin_noun,á_prep,léamh_vn,ar_prep,fud_noun,an_det,domhain_noun,le_prep,blianta_noun,anuas_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,<START>_START,'Rug_vb.past,sé_sub,greim_noun,níos_adj,doichte_noun,ar_prep,dhorn_noun,a_pos,chlaidhimh_noun,le_prep,láimh_noun,amháin_num,agus_conj,choimeád_noun,sé_sub,an_det,lóchrann_prop,in_prep,airde_noun,leis_prep,an_det,láimh_noun,eile_qual,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
