,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
10,<START>_START,In_prep,aimsir_noun,Shéarlais_prop,Lucas_prop,thagadh_vb.pasthab,``_pun,saoránaigh_noun,neamhspleácha_adj,na_det,cathrach_noun,''_pun,le_prep,chéile_noun,ag_prep,dinnéir_noun,cheithre_num,uaire_noun,sa_prep,mbliain_noun,sa_prep,``_pun,Féinics_prop,''_pun,a_rel,bhí_vb.past,ag_prep,Séamas_prop,Ó_prop,hEocha_prop,i_prep,Sráid_noun,Werburg_prop,agus_conj,áit_noun,mhór_adj,polaitíochta_adj,eile_adj,ab_cop,ea_obj,an_par,``_pun,Globe_prop,''_pun,i_prep,Sráid_noun,Essex_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,<START>_START,Lucht_noun,fiacha_noun,ab_cop,ea_obj,furmhór_noun,na_det,bpríosúnach_noun,agus_conj,níl_vb.pres,inseacht_vn,scéil_noun,ar_prep,an_det,drochíde_noun,a_rel,do_par,'fhághaidís_adj,ann_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,<START>_START,Ansin_adv,baintí_noun,a_pos,chuid_noun,éadaí_noun,de_prep,lena_prep,ndíol_noun,ar_prep,luach_noun,na_prop,dí_prep,agus_conj,caití_noun,an_det,príosúnach_noun,préachta_noun,nocht_noun,isteach_adv,i_prep,gcarcair_noun,",_pun",dhorcha_noun,",_pun",bréan_noun,faoi_prep,thalamh_noun,",_pun",séarach_adj,oscailte_adj,ag_prep,sní_noun,tríd_prep,",_pun",ar_prep,a_rel,dtugtaí_vb.pasthab.aut,``_pun,an_det,clochar_noun,._pun,''_prop,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,<START>_START,Níor_neg,samhlaíodh_vb.past.aut,dó_prep,Céitinn_prop,agus_conj,ar_rel,imigh_vb.ord.syn,roimhe_prep,a_rel,bheith_vn,marbh_adj,ar_prep,nós_noun,na_par,Laidne_prop,agus_conj,na_par,Gréigise_prop,",_pun",fé_prep,mar_conj,samhlaíodh_noun,is_cop,cosúil_adj,don_prep,dream_noun,a_rel,bhí_vb.past,ina_prep,éadan_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,<START>_START,An_det,cathaoirleach_noun,cuir_vb.ord.syn,i_prep,gcás_noun,",_pun",ní_neg,hé_obj,amháin_adv,gur_comp,breitheamh_noun,é_obj,agus_conj,go_comp,bhfuil_vb.pres,spéis_noun,aige_prep,sna_prep,saor-ealaíona_noun,ach_conj,de_prep,bharr_noun,a_pos,thaithí_noun,mar_conj,chathaoirleach_noun,ar_prep,an_det,gCoiste_noun,um_noun,Chóiríochta_prop,na_det,hOlIscoile_prop,tá_vb.pres,eolas_noun,aige_prep,ar_prep,chuid_noun,de_prep,na_det,ceisteanna_noun,a_rel,bheas_vb.fut.spec,le_prep,scrúdú_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,<START>_START,Ba_cop,'fhéidir_noun,gurb_cop,é_obj,príomhlocht_noun,an_det,Choimisiúin_prop,ná_sconj,líon_noun,na_det,mball_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,<START>_START,agus_conj,na_det,hiar-ardstátsheirbhísigh_noun,",_pun",Mac_prop,Uí_prop,Dhiomsaigh_prop,agus_conj,S._prop,S._prop,Mac_prop,Uileagóid_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,<START>_START,Dearfá_vb.con.syn,go_comp,raibh_vb.sub,an_det,rialtas_noun,ag_prep,leamh_vn,leabhair_noun,an_det,Ollamh_prop,Carter_prop,faoi_prep,chur_vn,chun_prep,cinn_noun,fionnachtain_noun,agus_conj,gur_comp,chuaigh_vb.past,sé_sub,i_prep,bhfeidhm_noun,orthu_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,<START>_START,É_obj,ag_prep,smaoineadh_vn,ar_prep,an_det,mbaile_noun,agus_conj,ag_prep,tnúth_vn,leis_prep,an_det,nóiméad_noun,bhfeicidh_vb.fut,sé_sub,coinneal_noun,na_det,Nollag_prop,ag_prep,lasadh_vn,mar_conj,threoir_noun,dó_prep,i_prep,bhfuinneoig_noun,a_pos,thí_noun,fhéin_adj,",_pun",agus_conj,é_obj,leathshúgach_adj,",_pun",ba_cop,'fhéidir_noun,",_pun",ag_prep,déanamh_vn,aníos_adv,an_det,bhoithrín_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,<START>_START,Ceol_noun,agus_conj,damhsa_noun,agus_conj,dea-chaint_noun,gan_prep,urchóid_noun,ar_prep,an_det,mBád_prop,Bán_prop,ag_prep,dul_vn,siar_adv,as_prep,Holyhead_prop,",_pun",agus_conj,ansin_adv,le_prep,teacht_vn,na_det,maidne_noun,",_pun",an_det,t-amharc_noun,sin_dem,is_conj,annsa_adv,le_prep,croí_noun,an_det,fhánaí_noun,-_pun,cruacha_adj,liathghorm_adj,Chille_prop,Manntáin_prop,ag_prep,éirí_vb.sub,aniar_adv,as_prep,an_det,bhfarraige_noun,",_pun",mar_sconj,a_rel,bheidís_vb.con.syn,ag_prep,fógairt_vn,i_prep,leith_noun,",_pun",go_par,fáilteach_adj,",_pun",ar_prep,an_det,mbád_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,<START>_START,Séidtear_vb.pres.aut,feadóga_noun,agus_conj,craitear_vb.pres.aut,bratacha_noun,agus_conj,ligeann_vb.pres,an_det,seaninneall_noun,gaile_noun,cúpla_noun,cuach_noun,aisti_prep,",_pun",mar_conj,dhea_adj,go_par,bhfuil_vb.pres,sí_sub,ar_prep,tí_noun,bogadh_vb.ord,:_pun,ach_conj,ná_par,cuireadh_vb.ord,sin_dem,dallamullóg_noun,ar_prep,éinne_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,<START>_START,Dála_noun,an_det,fhir_noun,a_rel,bhí_vb.past,ag_prep,filleadh_vn,tar_vb.ord.syn,éis_prep,blianta_noun,fada_adj,a_rel,chaitheamh_vn,thall_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,<START>_START,Ar_prep,na_det,traenta_noun,agus_conj,ar_prep,na_det,busanna_noun,ansin_adv,ag_prep,tarraingt_vn,ar_prep,cheithre_num,chúinní_noun,na_det,hÉireann_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,<START>_START,Níl_vb.pres,caite_adj,agam_prep,fhéin_adv,ar_prep,an_det,gcóigríoch_noun,ach_conj,dhá_num,Nollaig_prop,",_pun",cé_adv,go_comp,bhfuilim_vb.pres.syn,deich_num,mbliana_noun,i_prep,bhfus_noun,anseo_adv,anois_adv,;_pun,ach_conj,fanann_vb.pres,pictiúr_noun,amháin_num,beo_adj,i_prep,mo_pos,chuimhne_noun,a_rel,léiríos_vb.pres.spec,",_pun",sílim_vb.pres.syn,",_pun",staid_noun,na_det,nGael_noun,anseo_adv,faoi_prep,Nollaig_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,<START>_START,Ach_conj,dá_prep,dhonacht_noun,fhéin_adj,é_obj,nárbh_cop,fhearr_noun,e_obj,ná_par,bheith_vn,ag_prep,breathnú_vn,suas_adv,ar_prep,bhallaí_noun,loma_adj,theach_noun,a_par,'_pun,lóistín_noun,agus_conj,cuimhní_noun,gach_qual,Nollaig_prop,a_rel,chuaigh_vb.past,thart_adv,dá_prep,gcrá_noun,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,<START>_START,Ach_conj,tríd_prep,is_conj,tríd_prep,is_cop,féidir_noun,a_rel,rá_vn,go_comp,mbíonn_vb.preshab,lán_noun,a_pos,dhothain_noun,cumha_noun,ar_prep,an_det,deoraí_noun,faoi_prep,Nollaig_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,<START>_START,Cé_adv,go_comp,bhfuil_vb.pres,suas_adv,le_prep,milliún_num,Éireannaigh_noun,ag_prep,cur_vn,fútha_adj,anseo_adv,sa_prep,mBreatain_prop,ní_cop,hé_obj,an_det,oiread_noun,sin_dem,caidrimh_noun,a_rel,bhíonn_vb.preshab,acu_prep,le_prep,muintir_noun,na_det,tíre_noun,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,<START>_START,In_prep,ainneoin_noun,an_det,Bhéarla_prop,",_pun",is_cop,coimhthí_noun,dá_prep,chéile_noun,muid_sub,ná_conj,dhá_num,chine_noun,Eorpach_adj,ar_prep,bith_noun,eile_adj,",_pun",déarfainn_vb.con.syn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,<START>_START,Nach_par,bhféadfaidís_vb.pasthab.syn,a_pos,gcuid_noun,siamsaí_noun,agus_conj,a_pos,gcuid_noun,fleadhanna_noun,féin_adj,a_rel,chur_vn,ar_prep,bun_noun,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,<START>_START,Do_par,'fhéadfaí_vb.past,brí_noun,éigín_adj,a_rel,bhaint_vn,as_prep,sin_dem,",_pun",creidim_vb.pres.syn,",_pun",ach_conj,ní_cop,léar_adj,dom_prep,fhéin_adj,é_obj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,<START>_START,Bhínn-se_vb.pasthab.syn,féin_adj,tamall_noun,mar_conj,sin_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,<START>_START,Is_cop,cuma_noun,dhíbh_prep,cad_q,í_obj,an_det,tslí_noun,bheatha_adj,atá_vb.pres,nó_conj,a_rel,bhí_vb.past,agam_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,<START>_START,Uime_adv,sin_dem,níor_neg,thugas_vb.past.syn,faoi_prep,deara_noun,ar_prep,dtús_noun,an_det,crá_noun,croí_noun,agus_conj,an_det,bhuairt_noun,aigne_noun,a_rel,chuireadh_vb.pasthab,mo_pos,chuid_noun,saor-ama_noun,ar_prep,sheanchailleacha_noun,na_det,dúiche_noun,",_pun",fireann_noun,agus_conj,baineann_vb.pres,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,<START>_START,Níor_neg,rith_vb.past,sé_sub,liom_prep,gurbh_cop,amhlaidh_adv,ab_cop,ionadh_noun,leis_prep,nar_comp,bhéas_vb.fut.spec,liom_prep,aon_adv,obair_noun,a_rel,dhéanamh_vn,",_pun",do_prep,réir_prep,dealraimh_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,<START>_START,Chuimhníos_vb.pres.spec,ansan_adv,gurbh_cop,í_obj,an_det,fear_noun,go_comp,mbíodh_vb.pasthab,a_pos,thuairisc_noun,á_prep,chur_vn,aici_prep,",_pun",tuairisceoir_noun,con_noun,nó_conj,iomána_noun,nó_conj,rothaíochta_noun,an_det,nuachtáin_noun,sin_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,<START>_START,Thugas_vb.past.syn,pingin_noun,do_prep,an_det,turas_noun,san_dem,ach_conj,nuair_sconj,do_par,'fhiafraigh_vb.past,sé_sub,díom_prep,",_pun",roinnt_noun,lá_noun,ina_prep,dhiaidh_prep,sin_dem,ar_prep,dhúnmharfóir_noun,mé_sub,",_pun",thugas_vb.past.syn,an_det,chluas_noun,bhodhar_adj,do_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,<START>_START,Dá_sconj,dtuiginn_vb.pasthab.syn,an_det,fhírinne_noun,",_pun",sé_cop,bhí_vb.past,aici_prep,ná_par,seift_noun,ifreanda_adj,",_pun",mínchúiseach_adj,chun_prep,díomhaointeas_noun,a_rel,chur_vn,im_prep,'_pun,leith_noun,",_pun",ionas_adv,go_comp,spriúchfainn_vb.con.syn,go_comp,neosfainn_vb.con.syn,di_prep,go_par,fuar_adj,",_pun",searbh_adj,",_pun",dignitiúil_adj,cad_q,é_obj,an_det,gnó_noun,a_rel,bhí_vb.past,agam_prep,agus_conj,ní_neg,raibh_vb.sub,cuimhne_noun,dá_prep,laghad_noun,agam_prep,ar_prep,an_det,imirce_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,<START>_START,Dhein_vb.past,sé_sub,meanga_noun,gáire_noun,agus_conj,bhí_vb.past,a_pos,haghaidh_noun,ag_prep,pléascadh_vn,le_prep,trua_noun,dhom_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,<START>_START,``_pun,Madame_prop,",_pun",''_pun,arsa_vb.past,mise_sub,",_pun",``_pun,ní_neg,ceachtar_qual,díobh_prep,mise_sub,",_pun",duine_noun,ded_noun,'_pun,dhlúthcháirde_noun,na_det,Protastúnach_prop,._pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,<START>_START,An_det,stuif_noun,a_rel,bhíonn_vb.preshab,ar_prep,diol_vn,i_prep,Sráid_noun,Uí_prop,Mhórdha_prop,is_cop,i_prep,saotharlanna_noun,fisice_noun,a_rel,fástar_vb.ord.aut,é_obj,",_pun",i_prep,bprócaí_noun,móra_adj,mionramha_noun,agus_conj,ceimicí_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,<START>_START,Bhí_vb.past,(_pun,c_abbr,)_pun,chomh_adv,hainspianta_adj,sin_dem,nach_comp,bhféadfaí_vb.con.aut,glacadh_vn,leis_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,<START>_START,Táim_vb.pres.syn,cinnte_adj,gur_comp,mheas_vb.past,sé_sub,go_comp,mbínn_vb.pasthab.syn,ag_prep,déanamh_vn,nótaí_noun,bréige_noun,sa_prep,bhaile_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,<START>_START,``_pun,He_eng,'s_eng,an_det,Oreeshian_eng,",_pun",''_pun,ar_prep,seisean_sub,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,<START>_START,Is_cop,iad_obj,na_det,litreacha_noun,a_rel,bhí_vb.past,i_prep,gceist_noun,aige_prep,na_det,tri_num,cinn_noun,a_rel,scríobh_vb.past,George_prop,Freeman_prop,ar_prep,pháipéar_noun,oifige_noun,an_det,Gaelic_prop,American_prop,go_par,dtí_noun,a_pos,chara_noun,an_det,tOllamh_prop,Schiemann_prop,i_prep,mBerlin_prop,",_pun",faoi_prep,dhátaí_noun,an_det,12_num,agus_conj,an_det,17_num,Bealtaine_prop,agus_conj,an_det,12_num,Iúil_prop,1915_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,<START>_START,Bhí_vb.past,Schiemann_prop,macánta_adj,le_prep,Sir_prop,Roger_prop,i_prep,dtaobh_noun,na_det,litreacha_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
