,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
10,<START>_START,Mheas_vb.past,'Fear_sub,na_par,Cathrach_prop,'_prop,in_prep,Fáinne_prop,an_par,Lae_prop,nár_comp,Bhéarlachas_prop,",_pun",mar_sconj,a_voc,thuigtí_vb.past.spec,agus_sconj,a_voc,cháintí_vb.past.spec,go_comp,coitianta_adj,",_pun",a_voc,bhí_vb.past,ag_prep,tarlú_vn,ach_conj,forbairt_noun,riachtanach_adj,don_prep,teanga_noun,faoi_prep,anáil_noun,sheachtrach_noun,ón_prep,Eoraip_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,<START>_START,Chuir_vb.past,'Fear_sub,na_par,Tuaithe_prop,'_prop,ina_prep,choinne_noun,sin_dem,go_comp,léir_adj,agus_sconj,mhaígh_vb.past,sé_cop,-_pun,mar_sconj,a_voc,dhéanfadh_vb.con,an_par,Corcorach_prop,in_prep,Humanitas_prop,ar_rel,ball_noun,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,<START>_START,Is_cop,é_obj,pointe_noun,a_voc,bhaineann_vb.pres,Ó_int,Conchubhair_prop,as_prep,an_det,aighneas_noun,seo_dem,gur_comp,mór_adj,an_det,trua_noun,nár_cop,tapaíodh_vb.sub,deis_noun,na_det,hargóna_noun,nó_conj,nár_cop,glacadh_vb.past.aut,léi_prep,mar_conj,chuid_noun,de_prep,dhioscúrsa_noun,na_det,hAthbheochana_prop,feasta_adj,:_pun,``_pun,Níor_neg,ghlac_vb.past,aon_qual,duine_noun,seachas_adv,'Fear_sub,na_par,Tuaithe_prop,'_prop,leis_prep,an_det,dúshlán_noun,a_voc,chruthaigh_for,'Fear_sub,na_par,Cathrach_prop,'_prop,",_pun",agus_noun,níor_neg,glacadh_vb.past.aut,leis_prep,an_par,díospóireacht_prop,mar_conj,chuid_noun,de_prep,chanóin_adj,na_det,hAthbheochana_prop,ar_rel,chúiseanna_noun,nach_cop,eol_noun,nó_conj,nach_comp,léir_adj,dúinn_prep,inniu_adv,._pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,
13,<START>_START,Ní_neg,phléifear_vb.past.spec,stair_noun,Athbheochan_prop,na_par,Gaeilge_prop,feasta_adj,gan_prep,ionad_noun,seasta_adj,sa_prep,díospóireacht_prop,a_voc,bheith_vn,ag_prep,Fin_prop,de_prep,Siècle_prop,na_par,Gaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,<START>_START,Is_cop,Éireannach_adj,é_obj,Colum_prop,",_pun",fear_noun,a_voc,rugadh_vb.past.aut,i_prep,mBaile_prop,Átha_prop,Cliath_prop,",_pun",sa_prep,bhliain_noun,1965_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,<START>_START,Caithfear_vb.fut.aut,suntas_noun,a_voc,thabhairt_vn,don_prep,chaoi_noun,a_voc,gcuireann_vb.pres,sé_sub,tús_noun,le_prep,Let_prop,The_eng,Great_prop,World_prop,Spin_prop,",_pun",le_prep,cur_vn,síos_adv,ar_pos,eachtra_noun,Philippe_prop,Petit_prop,sa_prep,bhliain_noun,1974_pun,nuair_sconj,a_voc,shiúil_vb.past,an_det,téadchleasaí_noun,sin_dem,trasna_prep,",_pun",ar_rel,théad_sub,rite_vb.past.spec,",_pun",ó_prep,cheann_noun,amháin_adv,de_prep,thúir_noun,an_det,World_prop,Trade_prop,Centre_prop,go_comp,dtí_noun,an_det,ceann_noun,eile_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,<START>_START,Téann_vb.pres,sé_cop,ar_pos,aghaidh_noun,ansin_adv,",_pun",le_prep,scéalta_noun,na_det,gcarachtar_noun,éagsúil_adj,a_voc,ríomh_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,<START>_START,Cuireann_vb.pres,an_det,t-údar_noun,``_pun,Tillie_prop,''_pun,in_prep,aithne_noun,dhúinn_prep,",_pun",agus_conj,í_obj,ag_prep,saothrú_vn,a_voc,coda_vb.past.spec,le_prop,striapachas_vb.past.spec,",_pun",agus_conj,fiú_adv,nach_comp,dtógann_vb.pres,sí_sub,a_voc,hiníon_noun,óg_adj,léi_prep,ar_pos,an_par,ród_vb.past.spec,céanna_adj,sin_dem,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,<START>_START,Chuaigh_vb.past,an_det,leabhar_noun,seo_dem,i_adv,guíonn_prop,go_comp,mór_adj,orm_prep,fhéin_adj,agus_sconj,do_pos,'éirigh_vb.past,leis_prep,an_det,údar_noun,a_voc,scéal_noun,a_voc,shá_for,isteach_adv,go_comp,smior_noun,na_det,gcnámh_noun,ionam_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,<START>_START,De_prep,réir_prep,na_det,bhfógraí_noun,bhí_vb.past,Cohen_prop,chun_prep,tosnú_noun,ar_pos,a_voc,hocht_num,a_voc,chlog_noun,ach_conj,cinnte_adj,bheadh_vb.con,an_det,réalt_noun,déanach_adj,",_pun",bhí_vb.past,fuílleach_noun,ama_noun,ag_prep,an_det,slua_noun,siúl_vn,timpeall_adv,san_dem,fhearthainn_pun,Éireannach_noun,éadrom_noun,chun_prep,casadh_vb.ord,le_prep,cairde_sub,gan_prep,choinne_noun,nó_conj,seasamh_vn,sna_prep,scuainí_noun,chun_prep,pláta_noun,pasta_prep,",_pun",pónairí_noun,nó_conj,paella_det,a_voc,ordú_vn,le_prep,fíon_noun,na_det,Fraince_prop,ó_prep,na_det,seastáin_noun,",_pun",na_det,blasanna_adj,agus_sconj,na_par,torainn_for,difriúla_noun,ag_prep,mealladh_noun,na_det,ndaoine_noun,a_voc,bhí_vb.past,ag_prep,spaisteoireacht_noun,i_prep,lár_noun,laethanta_noun,saoire_noun,an_det,tsamhraidh_noun,",_pun",an_det,lá_noun,fós_adv,ina_prep,lá_noun,agus_sconj,foirgnimh_vb.ord,Lisadell_prop,ina_prep,seasamh_vn,go_comp,lách_adj,sa_prep,chúlra_noun,._pun,<END>_END
20,<START>_START,Bhí_vb.past,fear_noun,amháin_adv,lena_prep,bhean_noun,chéile_noun,",_pun",a_voc,gruaig_for,fhada_adj,bhán_noun,le_prep,bláth_noun,socruithe_noun,sa_prep,chluas_noun,",_pun",ba_cop,'fhéidir_noun,cúpla_noun,roe_noun,níos_adj,mó_qual,ar_pos,a_voc,héadan_vb.past.spec,ón_prep,gcéad_adj,uair_sconj,a_voc,chuala_vb.past,siad_sub,ceol_noun,ón_prep,gCeanadach_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,<START>_START,Thacaigh_vb.past,na_det,mná_noun,ar_rel,stáitse_noun,",_pun",iad_obj,gléasta_adj,i_prep,gcultacha_det,foirmeálta_conj,dubha_prop,",_pun",beirt_num,dheirfiúracha_pun,agus_conj,Mrs_prop,Robinson_prop,",_pun",comhscríbhneoir_END,liricí_noun,Leonard_prop,ag_prep,tacú_vn,go_comp,tréan_adj,",_pun",deacracht_noun,acu_prep,gáire_noun,a_voc,cheilt_noun,tar_vb.ord.syn,éis_prep,bualadh_vn,bos_noun,agus_conj,an_det,spraoi_noun,ón_prep,slua_noun,;_pun,thug_vb.past,Leonard_prop,aitheantas_noun,don_prep,bhfoireann_noun,go_comp,léir_adj,",_pun",gníomh_noun,daonna_adj,an_par,amhránaí_adj,aosta_vb.past.spec,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,<START>_START,Polaiteoir_vb.pres,ab_cop,ea_obj,Angelo_prop,Vassallo_prop,",_pun",a_voc,bhí_vb.past,tofa_sub,don_prep,dara_adj,téarma_noun,níos_adj,túisce_noun,i_prep,mbliana_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,<START>_START,Ba_cop,'_prop,é_obj,sin_dem,an_det,polasaí_noun,a_voc,tharraing_vb.past,a_voc,bhás_vn,",_pun",dar_prep,lena_prep,lán_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,<START>_START,Ba_cop,dhuine_noun,den_prep,chineál_noun,sin_dem,é_obj,Vassallo_prop,",_pun",agus_sconj,maraíodh_vb.past.aut,é_obj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,<START>_START,Neartaíodh_vb.pres,an_det,dóchas_noun,sin_dem,níos_adj,túisce_noun,sa_prep,Samhradh_prop,nuair_sconj,a_voc,gabhadh_vb.con,nach_comp,mór_adj,ceithre_num,chéad_adj,ball_noun,do_pos,'_prop,eagraíocht_noun,eile_qual,",_pun",an_det,'Ndrangheta_noun,",_pun",a_voc,bhíonn_vb.preshab,ag_prep,feidhmiú_noun,i_prep,gcúige_noun,Calabria_prop,",_pun",agus_sconj,ceapadh_vb.past.aut,go_comp,mba_cop,bhuille_noun,throm_adj,é_obj,sin_dem,do_prep,cheann_noun,de_prep,na_par,ceithre_num,eagraíocht_noun,mhóra_adj,choiriúla_prop,san_dem,Iodáil_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,<START>_START,Tá_vb.pres,an_par,pobal_noun,amhrasach_sub,go_comp,maith_adj,faoin_prep,méid_noun,sin_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,<START>_START,Chomh_adv,fada_adj,siar_adj,leis_prep,na_det,1820dí_noun,",_pun",bhí_vb.past,'cumann_sub,cabhrach_noun,'_prop,bunaithe_adj,i_prep,réigiún_noun,lár_noun,na_par,Sicile_prop,",_pun",ar_pos,thug_vb.past,a_voc,bhunaitheoirí_noun,an_par,Sacra_prop,Unione_prop,air_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,<START>_START,Tháinig_vb.past,siad_sub,chun_prep,cinn_noun,go_comp,háirithe_adj,sa_prep,tSicil_prop,tar_vb.ord.syn,éis_prep,deireadh_vb.pasthab,bheith_vn,curtha_adj,leis_prep,an_det,bhfeodachas_noun,ann_prep,",_pun",rud_noun,a_voc,tharta_for,in_prep,1812_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,<START>_START,Gan_prep,mórán_qual,achair_noun,",_pun",facthas_vb.past.aut,don_prep,phobal_noun,gurbh_cop,fhearrde_adj,iad_obj,bheith_vn,cuiditheach_pun,leis_prep,na_det,dreamanna_noun,seo_dem,",_pun",mar_conj,nach_cop,raibh_vb.sub,na_det,húdaráis_noun,áitiúla_adj,in_prep,ann_prep,an_det,chosaint_noun,ba_cop,ghá_noun,a_voc,chur_vn,ar_pos,fail_vn,dóibh_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,<START>_START,Do_par,'fhág_vb.past,sin_dem,go_par,raibh_vb.sub,cairde_sub,sa_prep,chúirt_vn,acu_prep,",_pun",agus_conj,ba_cop,dheacair_adj,an_det,dlí_noun,a_voc,chur_vn,orthu_prep,go_comp,héifeachtach_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,<START>_START,I_prop,ndiaidh_vb.con,an_par,Dara_prop,Chogaidh_prop,",_pun",sna_prep,1940idí_noun,",_pun",bhi_vb.past,saol_noun,polaitiúil_adj,na_det,hlodáile_noun,corraithe_prop,go_comp,maith_adj,",_pun",agus_conj,rialtas_noun,i_prep,ndiaidh_noun,rialtais_noun,ag_prep,teacht_vn,is_eng,ag_prep,imeacht_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,<START>_START,Taca_noun,an_det,ama_noun,chéanna_adj,",_pun",bhi_vb.past,breithimh_noun,sa_prep,tuaisceart_noun,ag_prep,tosú_vn,ar_rel,iarracht_noun,le_prep,breabaireacht_noun,pholaitiúil_adj,ag_prep,lucht_noun,gnó_noun,a_voc,thabhairt_vn,chun_prep,solais_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,<START>_START,(_pun,Tá_vb.pres,Silvio_prop,Berlusconi_prop,",_pun",an_det,príomhaire_noun,reatha_noun,",_pun",fós_adv,ag_prep,iarraidh_vn,buntáiste_noun,a_voc,bhaint_vn,as_prep,a_voc,stádas_noun,chun_prep,stop_vb.past,a_voc,chur_vn,le_prep,taighde_noun,agus_conj,cúisimh_det,ina_prep,choinne_noun,féin_adj,maidir_prep,le_prep,caimiléireacht_det,._pun,)_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,<START>_START,Dhá_num,mhí_noun,ina_prep,dhiaidh_prep,sin_dem,",_pun",maraíodh_vb.past.aut,breitheamh_noun,eile_qual,",_pun",cara_noun,le_prep,Falcone_prop,",_pun",Paolo_prop,Borsellino_prop,",_pun",agus_conj,cúigear_num,póilíní_noun,le_prep,carrbhuama_noun,i_prep,Palermo_prop,féin_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,<START>_START,A_pos,mhalairt_noun,ar_rel,fad_noun,:_pun,thuigeadar_END,gurbh_cop,ann_prep,dóibh_prep,",_pun",agus_conj,go_cop,raibh_vb.sub,neart_noun,acu_prep,ina_prep,gcearna_noun,éagsúla_adj,den_prep,tír_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,<START>_START,Fadhb_noun,Luimnigh_prop,iad_obj,",_pun",ar_rel,bhealach_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,<START>_START,Deineann_vb.pres,foinsí_noun,éagsúla_adj,meastacháin_prep,an-difriúla_rel,ar_rel,láimhdeachas_noun,airgid_noun,na_det,mbuíonta_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,<START>_START,Is_cop,é_obj,a_voc,shamhlaíonn_vb.past.spec,an_det,pobal_noun,leis_prep,na_par,dreamanna_sub,seo_dem,",_pun",robáil_noun,",_pun",drugaí_noun,agus_conj,ba_cop,'fhéidir_noun,striapachas_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,<START>_START,Ach_conj,tá_vb.pres,na_par,buíonta_prop,sáite_sub,i_prep,ngnóthaí_noun,eile_adj,",_pun",gnóthaí_noun,a_voc,mbeadh_vb.con,cosúlacht_noun,neamhdhíobhálach_prep,go_comp,maith_adj,orthu_prep,:_pun,comhlachtaí_noun,iompair_noun,",_pun",an_det,tionscal_noun,tógála_noun,",_pun",tionscal_noun,na_det,n-éadaí_noun,",_pun",an_det,turasóireacht_noun,agus_noun,-_pun,i_prep,gcás_noun,an_det,Camorra_prop,agus_conj,an_det,'Ndrangheta_noun,go_comp,háirithe_adj,-_pun,déileáil_vn,le_prep,dramhaíol_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,<START>_START,Tá_vb.pres,siad_sub,rannpháirteach_vb.past.spec,i_adv,sracaireacht_vb.past.spec,agus_conj,i_prep,dtionscal_noun,onnmhairiú_vn,is_eng,allmhairiú_vn,na_det,n-arm_adj,chomh_adv,maith_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,<START>_START,Agus_conj,táid_vb.pres.syn,ann_prep,a_voc,deir_vb.pres,go_comp,bhfuil_vb.pres,cuid_noun,acu_prep,-_pun,an_par,Cosa_prop,Nostra_prop,(_pun,go_comp,follasach_adj,)_pun,agus_sconj,an_det,'Ndrangheta_noun,go_comp,háirithe_adj,-_pun,ag_prep,feidhmiú_noun,go_par,forleathan_sub,thar_prep,lear_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,<START>_START,Is_cop,éasca_adj,dóibh_prep,a_voc,thuilleadh_noun,a_voc,earcú_for,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,<START>_START,Scéalta_noun,bleachtaireachta_noun,suite_adj,in_prep,Éirinn_prop,sa_prep,7ú_noun,haois_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,<START>_START,Ní_neg,nóisean_vb.past.spec,de_prep,mo_pos,chuidse_prep,atá_vb.pres,anseo_adv,mar_sconj,bhunús_noun,le_prep,sraith_noun,nua_adj,coiriúlachta_noun,",_pun",ach_conj,cur_vn,síos_adv,ar_pos,scéalta_noun,Sister_prop,Fidelma_prop,",_pun",a_voc,bhfuil_vb.pres,na_det,milliúin_noun,á_prep,léamh_vn,ar_rel,fud_noun,an_det,domhain_noun,le_prep,blianta_noun,anuas_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,<START>_START,'Rug_vb.pres,sé_sub,greim_noun,níos_adj,doichte_prep,ar_rel,dhorn_num,a_voc,chlaidhimh_vb.past.spec,le_prep,láimh_noun,amháin_num,agus_conj,choimeád_noun,sé_sub,an_det,lóchrann_noun,in_prep,airde_noun,leis_prep,an_det,láimh_noun,eile_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
