,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
19,<START>_START,Ceol_noun,agus_conj,damhsa_noun,agus_conj,dea-chaint_noun,gan_prep,urchóid_noun,ar_prep,an_det,mBád_prop,Bán_prop,ag_prep,dul_vn,siar_adv,as_prep,Holyhead_prop,",_pun",agus_conj,ansin_adv,le_prep,teacht_vn,na_det,maidne_noun,",_pun",an_det,t-amharc_noun,sin_dem,is_cop,annsa_adj,le_prep,croí_noun,an_det,fhánaí_noun,-_pun,cruacha_END,liathghorm_adj,Chille_prop,Manntáin_prop,ag_prep,éirí_vb.sub,aniar_adv,as_prep,an_det,bhfarraige_noun,",_pun",mar_noun,a_voc,bheidís_vb.con.syn,ag_prep,fógairt_vn,i_prep,leith_noun,",_pun",go_cop,fáilteach_adj,",_pun",ar_prep,an_det,mbád_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,<START>_START,Séidtear_cop,feadóga_adj,agus_conj,craitear_rel,bratacha_noun,agus_conj,ligeann_vb.pres,an_det,seaninneall_noun,gaile_END,cúpla_noun,cuach_noun,aisti_prep,",_pun",mar_sconj,dhea_adj,go_comp,bhfuil_vb.pres,sí_sub,ar_pos,tí_noun,bogadh_vb.ord,:_pun,ach_conj,ná_par,cuireadh_vb.ord,sin_dem,dallamullóg_noun,ar_prep,éinne_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,<START>_START,Dála_noun,an_det,fhir_noun,a_voc,bhí_vb.past,ag_prep,filleadh_vn,tar_vb.ord.syn,éis_prep,blianta_noun,fada_adj,a_eng,chaitheamh_vn,thall_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,<START>_START,Ar_prep,na_det,traenta_noun,agus_conj,ar_prep,na_det,busanna_noun,ansin_adv,ag_prep,tarraingt_vn,ar_prep,cheithre_num,chúinní_noun,na_par,hÉireann_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,<START>_START,Ach_conj,dá_prep,dhonacht_noun,fhéin_adj,é_obj,nárbh_cop,fhearr_adj,e_noun,ná_conj,bheith_vn,ag_prep,breathnú_vn,suas_adv,ar_prep,bhallaí_pun,loma_END,theach_noun,a_par,'_prop,lóistín_noun,agus_conj,cuimhní_noun,gach_qual,Nollaig_prop,a_pos,chuaigh_vb.past,thart_adv,dá_prep,gcrá_noun,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,<START>_START,Ach_conj,tríd_prep,is_cop,tríd_prep,is_cop,féidir_noun,a_voc,rá_vn,go_cop,mbíonn_vb.preshab,lán_noun,a_rel,dhothain_vn,cumha_noun,ar_prep,an_det,deoraí_noun,faoi_prep,Nollaig_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,<START>_START,Cé_q,go_comp,bhfuil_vb.pres,suas_adv,le_prep,milliún_num,Éireannaigh_noun,ag_prep,cur_vn,fútha_noun,anseo_adv,sa_prep,mBreatain_prop,ní_cop,hé_obj,an_det,oiread_noun,sin_dem,caidrimh_noun,a_voc,bhíonn_vb.preshab,acu_prep,le_prep,muintir_noun,na_det,tíre_noun,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,<START>_START,In_prep,ainneoin_noun,an_det,Bhéarla_prop,",_pun",is_cop,coimhthí_adj,dá_prep,chéile_noun,muid_sub,ná_conj,dhá_num,chine_noun,Eorpach_adj,ar_rel,bith_noun,eile_adj,",_pun",déarfainn_vb.con.syn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,<START>_START,Nach_par,bhféadfaidís_vb.pasthab.syn,a_pos,gcuid_noun,siamsaí_pun,agus_conj,a_rel,gcuid_noun,fleadhanna_noun,féin_adj,a_rel,chur_vn,ar_rel,bun_noun,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,<START>_START,Do_par,'fhéadfaí_vb.past,brí_noun,éigín_pun,a_voc,bhaint_vn,as_prep,sin_dem,",_pun",creidim_vb.pres.syn,",_pun",ach_conj,ní_cop,léar_adj,dom_prep,fhéin_adj,é_obj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,<START>_START,Bhínn-se_cop,féin_adj,tamall_noun,mar_conj,sin_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,<START>_START,Is_cop,cuma_noun,dhíbh_prep,cad_q,í_obj,an_det,tslí_noun,bheatha_adj,atá_vb.pres,nó_conj,a_pos,bhí_vb.past,agam_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,<START>_START,Uime_vb.past,sin_dem,níor_cop,thugas_vb.past.syn,faoi_prep,deara_noun,ar_rel,dtús_noun,an_det,crá_noun,croí_noun,agus_conj,an_det,bhuairt_noun,aigne_noun,a_voc,chuireadh_vb.pasthab,mo_pos,chuid_noun,saor-ama_noun,ar_prep,sheanchailleacha_noun,na_det,dúiche_noun,",_pun",fireann_noun,agus_conj,baineann_vb.pres,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,<START>_START,Níor_neg,rith_vb.past,sé_sub,liom_prep,gurbh_cop,amhlaidh_adv,ab_cop,ionadh_noun,leis_prep,nar_comp,bhéas_vb.fut.spec,liom_prep,aon_qual,obair_noun,a_voc,dhéanamh_vn,",_pun",do_prep,réir_prep,dealraimh_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,<START>_START,Chuimhníos_vb.pres,ansan_adv,gurbh_cop,í_obj,an_det,fear_noun,go_comp,mbíodh_vb.pasthab,a_rel,thuairisc_noun,á_prep,chur_vn,aici_prep,",_pun",tuairisceoir_noun,con_noun,nó_conj,iomána_noun,nó_conj,rothaíochta_noun,an_det,nuachtáin_noun,sin_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,<START>_START,Thugas_vb.past.syn,pingin_noun,do_prep,an_det,turas_noun,san_dem,ach_conj,nuair_sconj,do_pos,'fhiafraigh_vb.past,sé_sub,díom_prep,",_pun",roinnt_noun,lá_noun,ina_prep,dhiaidh_prep,sin_dem,ar_prep,dhúnmharfóir_noun,mé_sub,",_pun",thugas_vb.past.syn,an_det,chluas_noun,bhodhar_adj,do_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,<START>_START,Dhein_vb.past,sé_sub,meanga_prep,gáire_noun,agus_conj,bhí_vb.past,a_pos,haghaidh_noun,ag_prep,pléascadh_vn,le_prep,trua_noun,dhom_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,<START>_START,``_pun,Madame_prop,",_pun",''_pun,arsa_vb.past,mise_sub,",_pun",``_pun,ní_neg,ceachtar_noun,díobh_prep,mise_noun,",_pun",duine_noun,ded_prep,'_prop,dhlúthcháirde_prop,na_par,Protastúnach_adj,._pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,<START>_START,Bhí_vb.past,(_pun,c_abbr,)_pun,chomh_adv,hainspianta_prep,sin_dem,nach_cop,bhféadfaí_vb.con.aut,glacadh_vn,leis_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,<START>_START,``_pun,He_prop,'s_prop,an_par,Oreeshian_prop,",_pun",''_pun,ar_rel,seisean_sub,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,<START>_START,Bhí_vb.past,Schiemann_prop,macánta_adj,le_prep,Sir_prop,Roger_prop,i_prep,dtaobh_noun,na_det,litreacha_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,<START>_START,Chuir_vb.past,Casement_prop,gearán_noun,go_comp,dtí_noun,Joe_prop,McGarrity_prop,",_pun",Philadelphia_prop,",_pun",i_prep,dtaobh_noun,a_voc,raibh_vb.sub,ráite_adj,ag_prep,Freeman_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,<START>_START,Deir_vb.pres,Monteith_prop,gur_comp,ró-léir_vb.pres,do_par,Chasement_prop,",_pun",tar_vb.ord.syn,éis_prep,litreacha_noun,Freeman_prop,do_prep,theacht_vn,",_pun",gur_comp,bhfuar_noun,",_pun",neamhfháilí_prep,an_det,gnaoi_noun,a_voc,bhiodh_vb.pasthab,in_prep,Oifig_prop,Choigríche_prop,na_par,Gearmáine_prop,ina_prep,chomhair_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,<START>_START,Pér_cop,domhan_noun,é_obj,ní_cop,raibh_vb.sub,mórán_qual,díscréide_noun,ina_prep,ghníomh_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,<START>_START,Seoirse_noun,Mac_prop,Gearailt_prop,dob_cop,ainm_noun,dó_prep,le_prep,ceart_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,<START>_START,Dob_cop,e_noun,an_det,gnás_noun,muintire_noun,go_comp,mbíodh_vb.pasthab,Gearaltach_prop,Ó_prop,Thurlach_prop,i_prep,gcónaí_noun,ina_prep,oifigeach_noun,in_prep,arm_noun,Shasana_prop,agus_conj,go_cop,grod_obj,tar_vb.ord.syn,éis_prep,dul_vn,ann_prep,dó_prep,",_pun",in_prep,aois_noun,a_voc,17_num,",_pun",bhí_vb.past,Seoirse_noun,ina_prep,Dhara_prop,Leftenant_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
